text,label
﻿Khuyên thằng em_trai mua Note_5 giờ nó nói chả ra_gì . Android chả được mượt siêu phẩm gì vẫn giật lag . Cái bút thì ít dùng . Thời_gian đầu về thì lỏng lắc nhẹ là rơi . Nó rút điện_thoại ra nghe mạnh_tay 1 cái_thế là rơi ra đường ô_tô cán qua . Đi bảo_hành SS bảo bị lỗi cái lẫy gì đó . Giờ thì nó không rút được ra . Ra bảo_hành thì bảo không còn nguyên_vẹn nên không bảo_hành . Cái chỗ cắm bút vào thì được tháng đã xước tòe loe . Khuyên các bạn đừng mua siêu phẩm của Samsung . Phần_mềm thì quá chậm cập_nhật . Phần_mềm rác thì nhiều vô_kể . Thật_sự quá thất_vọng .,negative
Từ_biệt thương_hiệu samsung . Mua 1 lần duy_nhất và cả đời không mua nữa .,negative
"Nói thật_là không thích cái màn_hình cong tí nào ,",negative
"﻿Mình cũng vậy từ trước giờ trung_thành với iphone , đang dùng iphone_6 ngon_lành , thấy quảng_cáo con s_6 + ngon quá thế_là bán con 6 lên s_6 dùng thấy rất ưng_ý về khoảng camera và thiết_kế ; màn_hình đẹp , lướt web ok nhưng trải_nghiệm thua xa con ip_6 , về pin thì quá tệ 3000ma nhưng quá nhanh tụt dùng nhiều một ngày sạc hai lần , chơi game thì lag kinh_khủng , bàn_phím thì quá chán , nói_chung dùng samsung chỉ được cam ngon thiết_kế đẹp còn lại thua xa iphone",negative
"﻿nói thật APPLE xài chán , đang xài ip_6_plus mà thấy lúc_nào cũng phải cập_nhật bản vá lỗi APPLE , 9.1 rồi , 9.1 . 9.3.1 rồi giờ 9.9.2 treo máy .",negative
"﻿Giống Sámung quá , không có gì mới , ko lên_đời nữa cứ splus dùng thôi",negative
﻿Xấu hơn S6_active . nhưng nếu về VN mình chọn S7_active vì hình_như em nó hỗ_trợ thẻ nhớ . trước lăn_tăn S6_active nhưng không có thẻ nhớ nên thôi : ) ),negative
"﻿Nhìn có vân ngang trước máy xấu quá . Tôi vẫn thích S6_Active hơn , đang đợi xách tay dòng ngâm nước chuẩn về là hốt",negative
"﻿Ba nút điều hướng nhìn quê quê , không còn hầm_hố nữa ! S6_Active vẫn đẹp nhất !",negative
Họa_tiết vân ngang ở mặt trước máy làm máy trông xấu kinh .,negative
"﻿mình thật_sự không dám nhìn vào cái hình S7_active này , cảm_giác bựa bựa thế_nào ấy , mặc_dù mình là fan cuồng của SS .",negative
Nhìn như đồ_chơi con_nít,negative
Chiêu quảng_cáo thôi mà,negative
Dưới thời của Steve_Jobs chuyện này không_bao_giờ xảy_ra,negative
nên sa_thải hết khâu thiết_kế đi là vừa ... . ip ngày_càng xấu,negative
"﻿Kekeke ... mình thì không nghĩ thế đâu . . nhìn con 5s màu vàng thể_hiện sự sang_trọng , màu vàng hồng thì nữ_tính ... . màu tím ... chả hiểu để làm cái gì nữa ... ra để dễ phân_biệt với 6 hay 6s chắc ... apple thiết_kế ngày_một đi xuống ... được_cái mới là mỗi sản_phẩm thêm 1 màu cho dễ nhận_biết . . và tạo công_ăn_việc_làm cho các thím độ màu ở việt_nam ... .",negative
có 4 cái lỗ loa để phục_vụ cho 1 loa thì_có,negative
tím nhìn giống đồ_chơi quá,negative
"﻿Thiết_kế ý_tưởng tương_tự nhưng xấu hơn cả iphone_2 . Ghét nhất Samsung là cái camera lồi , iphone_6 lồi lên là cạch mặt luôn . Giờ iphone_7 thiết_kế đã xấu mà_còn lồi nữa thì hết ý_kiến .",negative
"Icon nhìn không tinh_tế , hơi thô . Quan_trọng nhất cái màn_hình chính lúc_nào cũng đập vào mắt mà màu_sắc icon nhợt_nhạt như máy china .",negative
Rồi chất_lượng ảnh có đi xuống ? LG thật_sự không phải là anh_tài trong lĩnh_vực máy_ảnh . Các đời điện_thoại LG mặt dù lúc mới ra_mắt được PR chức_năng chụp ảnh nhưng khi sử_dụng thực_tế mới thấy tệ . Cảm_biến LG chưa phải là đối_thủ xứng tầm của Sony,negative
Lại theo bác LG rồi ... thay_đổi vài cái lằng_nhằng hình_thức vẫn vậy chỉ khè được ifan thôi . số còn lại họ đi trước vài năm rồi ...,negative
nếu đúng camera kép mà lồi thế kia thì ghớm chết,negative
Trước đọc tin xem ip phát_triển sao . H xem để biết ip xuống như nào : v,negative
Tôi cũng giống bạn . Đang hóng cái kết của iphone sẽ xuống_dốc như nào .,negative
Thế_mà vẫn giữ bản 16GB được bác ạ ... Kì_cục,negative
﻿Apple đang thử tài kiên_nhẫn của khách_hàng đây mà . Chắc bản 16G để thể_hiện với các hãng khác là hệ_điều_hành gọn_nhẹ 16G vẫn chạy tốt . Còn bỏ 128G vì muốn thu nhiều tiền hơn từ bản 256 và ép người dùng chỉ được dùng 64 thôi để còn phải sử_dụng ... ... ... . iClound . Chắc sắp thu tiền phí sử_dụng i_Clound rồi ấy chứ ( hủy luôn dung_lượng free thu phí từ khi sử_dụng ) ối cuồng sẽ bảo như_thế là nâng giá_trị của i_P lên một tầm cao mới ... . . nhờ !,negative
Apple đang vùng_vẫy để tìm mọi cách hút máu khách_hàng,negative
Nói ko với ap lập_tức táo dở sẽ trở_về thực_tế thôi,negative
2016 - Iphone - who cares ? : ) ),negative
Thật buồn cho các tín_đồ của IP ? ? ? ? ? ?,negative
"quả này lại bị iphone móc_túi nữa rồi , 16 G giờ chỉ để nghe với gọi",negative
﻿Khi i_Phone mà chỉ cải_tiến cấu_hình thì cũng_như smart phone Trung_Quốc,negative
Bỏ luôn 64GB cho nó dễ .,negative
"﻿Thật ko thể hiểu nổi , thời_đại này i_Phone còn xài bộ_nhớ_trong 16GB , ko cho xài thẻ nhớ nốt , ép khách_hàng một_cách thô_thiển . Rồi sẽ có ngày Apple phải nhận quả đắng là khách_hàng quay lưng cho xem .",negative
"﻿Đưa sang VN chắc ế . Người Việt đã mua smart_phone là phải đắt tiền để chưng_diện . Người không có nhều tiền thì mua loại "" cục gạch "" , chỉ để nghe , gọi và nhắn_tin thôi .",negative
Điện_thoại giá này chắc bảo_hành chỉ 24h mà thôi ?,negative
﻿TÉ RA CHỈ BÁN TRONG NƯỚC . MÀ GIÁ 1 TRIỆU ĐÔNG THÌ CHƯNG NÀO VỀ VN HỞ BÁC ?,negative
Khó khả_quan,negative
"﻿BB có hệ_đièu_hành hìan_hảo nhueng khổ_nỗi apps quá tệ và cái nào cũng bị tính phí , thậm_chí instagram , facebook ... đã thế thanh_toán xong vẫn ko hoạt_động được . Tôi mua apps 2 lần , làn nào cũng vậy - nản 1 . Tải apps qua snap thì ko dùng được toàn_bộ tính_năng của apps , như viber thì ko nghe gọi được , uber thì cứ quay thôi là ... BB passport . Nếu bạn nào có ý_định dùng qwerty thì cân_nhắc nhez . Apps bây_giờ chỉ hỗ_trợ fulltouch . Mình thích BB lắm nhưng với sản_phẩm như hiện_giờ thì chẳng hiểu BB sẽ đi đâu . Mỗi BB10 thôi đã ko đỡ được , giờ còn chạy dkng song cả 2 . Nửa_vời thế_nào ấy ! Passport mà có viết giống của SS_Note và cải_thiện phần apps nữa_là ko cái dth nào đáng mơ_ước như Passport ...",negative
"Tôi thì không thi ́ ch BB , vì nhỏ thư_ký không khoái dùng BB , mà điện_thoại thì tôi toàn đưa nhỏ thư_ký nghe giùm .",negative
thất_bại thôi ! chuyển qua kinh_doanh món khác cho lành !,negative
﻿6GB cũng chỉ bằng i_Phone 2GB mà thôi . Nhưng theo thời_gian e Ram 6GB cũng chậm dần đều ! : ) ),negative
﻿bác lên thử ios_9.3.1 xem nó phà phà dc ko ? bấm vào cài_đặt mà mãi một lúc nó mới vào dc .,negative
"﻿IPhone_4s với cái hệ_điều_hành xử_lý như con rùa . Không nâng_cấp theo yêu_cầu thì ứng_dụng tương_lai khỏi sử_dụng , ngoại_trừ nghe gọi .",negative
"Sam hay Apple cũng đều hết trò , mỗi năm ra mẫu mới cũng chỉ là nâng cấu_hình .",negative
"﻿Sam _sung phải ram 10gb mới mượt được , còn i_Phone chỉ cần 3Gb ram là đua tốt rồi . Đó là kha ́ c_biệt giữa i_Phone và Samsung .",negative
Samsung toàn dùng sức và cơ_bắp còn trí_tuệ thì hơi bị kém . Ram có 6Gb cũng thua IPhone 2Gb thôi .,negative
Không có công_nghệ đột_biến nào bán với giá ảo_tưởng . Ế !,negative
Bạn nói chuẩn . Không có gì đặc_biệt mà giá ngất_ngưởng .,negative
﻿Giá chát rồi HTC ! như_vậy HTC viết tắt = Hết Thuốc Chữa ! ! ^ ^ . .,negative
Thiết_kế thì dày cộm mà pin có 3000mAh .,negative
Đây có_lẽ là cú ngáp cuối_cùng của HTC chăng . Sao mà đắt quá vậy .,negative
"﻿HTC mình không thích , nhìn chẳng sang trong cứ như hàng bình_dân của tàu , bằng từng này tiền tôi sẽ mua IPhone_6s , S7 , G5 , sony_Z5 ... .",negative
﻿Giá này mua s_7 ngon hơn,negative
"ôi cái giá , quá nhiều lựa_chọn cho tầm tiền này",negative
Ế chắc,negative
Thôi em lấy Bphone còn chất hơn nhiều,negative
﻿kiểu này không đấu lại galaxy_s_7 rồi,negative
12tr hợp_lí hơn,negative
"17 củ , có nhầm không HTC",negative
"Mình ngán smartphone đến tận cổ rồi , nó làm mình trở_thành ' stupidman ' !",negative
﻿Sao động đến từ iphone mình đã không có thiện_cảm rồi nhỉ.,negative
Cam vẫn lồi thì tớ quyết không mua . Dùng tạm con A5-06 chờ thời !,negative
Thất_vọng !,negative
"Cam lồi vì bắt_chước Sam , thế_mà fan IP luôn nói IP đi trước",negative
"Bình cũ , rượu cũ , chỉ có nút chai là mới ... ip chẳn thì mới hoàn_toàn mới . Còn ip lẻ thì na_ná cái cũ ...",negative
không có gì đặc_sắc và vượt_trội so với thế_hệ cũ . không giống như sự đột_phá của S7 so với S6 của SS . Một fan BB cho_hay ( nói vậy để mọi ng thấy mình không thiên_vị hãng nào giữa Ap và SS ),negative
thực_sự là chán quá . về hiệu_năng thì vô đối mà về kiểu_dáng sao mãi không chịu lớn vậy : ( (,negative
Ẻo_lả và xấu vãi . .,negative
Thật_sự thất_vọng nếu IP7 y như_vậy . Thà mua 6 hoặc 6s còn hơn .,negative
﻿nếu cứ lồi và kiểu_dáng thế_này thì tui đành chờ iphone_8 thôi .,negative
sao vẫn thế nhở,negative
﻿Xài s_7edge suong hon,negative
"﻿Trước nghe thấy iphone mình cũng thích lắm , nhưng không đủ tiền mua , iphone trước_kia hơn hẳn các dòng khác ở thiết_kế , cảm_ứng và màn_hình đẹp tốt . Nhưng đến thời_điểm iphone_5s , 6s không hiểu sao có tiền cũng không muốn nữa . Không nói đến những người_yêu công_nghệ họ mua về tìm_hiểu vọc_vạch nhé , còn đa_số mua về chẳng biết để làm_gì chỉ nghe với gọi giải_quyết khâu oai là chính bởi họ có tiền họ có quyền thể_hiện , con_người VN khác các nước khác là ở chỗ đó . Giờ ra đường rút iphone ra bình_thường quá , không bằng em V3 : D",negative
Nhìn cũng được . Nhưng lối thiết_kế quá cổ . TK xứng tầm cách đây 2 năm trước . Hiện_giờ rất nhiều điện_thoại thiết_kế còn sang hơn nhiều . Và cấu_hình màn_hình vượt_trội . Giờ mọi người dù đẳng_cấp hay bình_dân cũng chọn hết samsung,negative
﻿Xong ... . . xin tưởng_nhớ đến apple cái gì cũng giống chỉ khác con_số 7 . R.I.P.,negative
"﻿đang định lên con aiphone 7 mà nghe quảng_cáo thiếu nhiều thứ quá chắc không mua , tưởng dùng camera kép , tưởng dùng dual_pixel , tưởng dùng flash kép , tưởng bỏ home vậy lý , tưởng nhiều thứ nữa , vậy_mà giá trên trời , hjc hjc",negative
"Kg có chức_năng chống nước thì làm_sao cạnh_tranh với ss , quá tệ , nếu con Steve_Job thì sẽ khác",negative
"Định lừa à ? IP7 có đột_phá ngoại_hình là hình_trụ cơ_mà ? Phải là cầm IP như điếu xì_gà để liên_lạc , lúc lướt Web và game thì vuốt phẳng ra sau đó lại cuốn lại bỏ_túi",negative
Thật_sự thì ... hết ý_tưởng .,negative
nhìn thất_vọng we !,negative
﻿Mặt kính cong đỉnh_cao công_nghệ thần_thánh đâu rồi mà phải làm cái vỏ nhôm viền nhựa xấu như i_Phone_6 thế kia ! ? !,negative
"cứ cố làm thật mỏng , cơ_mà camera lồi nhiều thế nhỉ",negative
Trước giờ vẫn thế có hơn đâu !,negative
"Nhìn cái camera lồi của SS ghét không chịu được , cạch mặt từ lúc em nó lồi lên đến giờ . Có ai như mình ko nhỉ ?",negative
Nghĩ mới 4.1.2 k sao . Ai dè thế_là đắp chăn rồi . Làm phần_cứng chuối quá,negative
﻿máy nhật_bản unlock toàn bị lỗi muti thôi,negative
"﻿chớ có mua mấy con này , đây là hàng sharp xuất sang thị_trường trung quốc , chất_lượng kém đi , mặc_định máy nguyên_bản thì rất đắt . Những máy được bán tại việt_nam hiện_nay đều đã được dựng lại vỏ . Máy đã sửa_chữa hay chưa thì hên xui , nhưng gặp 1 tình_trạng chung là pin rất kém .",negative
"﻿dùng sim ghép thì không dùng đc 3g.mất sóng thì tháo sim ra mồi sóng , nói_chung quá củ chuối . trước em đã từng dùng con sharp_006sh trải qua sự khó_chịu đó rồi , tháo ra tháo vào liên_tục luôn . nó mà ngon được như sim ghép cho iphone thì lại ngon",negative
"﻿định lụm vài e iphone_5 softbank , au , hay docomo giá rẻ mà thấy sao khó unlock wá , sim ghép cũg k bằng quốc_tế ... chán . . bên Nhật rẻ như cho ... nhìn họ bán mà chảy nước ... ực ực . .",negative
"có ai đọc được tiếng nhật xem nó lên được 4 chưa nhỉ vì hiện_tại ở 2.3 thấy cùi quá , pin thì siêu yếu",negative
"﻿Mình đang dùng con này thấy hay bị sut nguồn hoặc tự khởi_động lại , sóng cũng không ổn_đinh . Bạn muỗn xoá thì down chương_trình Go_Task_manager về hoặc vào setting - Applications - manage applications để tắt .",negative
"mình không hiểu sao phím Home của máy chỉ có chức_năng chuyển_đổi themes , ngoài_ra không có chức_năng gì khác ! ! ! ! ? Khi đang sử_dụng ứng_dụng muốn thoát nhanh ra ngoài màn_hình Home screen không được , cứ phải bấm Back liên_tục , lúc máy treo do ứng_dụng nào_đó bị Force_Close không biết bấm vào đâu để thoát nữa . haizz ! Không biết khi nào mới có_thể lên ICS đây .",negative
